GLST,small_airport,Sasstown Airport,4.681845,-8.434668,AF,LR,Sasstown
GLTN,small_airport,Tchien Airport,6.04565,-8.138723,AF,LR,Zwedru
GLVA,small_airport,Voinjama Airport,8.32347,-9.769249,AF,LR,Voinjama
GMAD,medium_airport,Al Massira Airport,30.322478,-9.412003,AF,MA,Agadir (Temsia)
GMAT,medium_airport,Tan Tan Airport,28.44820023,-11.16129971,AF,MA,Tan Tan
GMAZ,small_airport,Zagora Airport,30.32029915,-5.866670132,AF,MA,Zagora
GMFB,medium_airport,Bouarfa Airport,32.51430556,-1.983055556,AF,MA,Bouarfa
GMFF,medium_airport,Saïss Airport,33.9272995,-4.97796011,AF,MA,Fes
GMFK,medium_airport,Moulay Ali Cherif Airport,31.94750023,-4.398330212,AF,MA,Errachidia
GMFM,medium_airport,Bassatine Airport,33.8791008,-5.515120029,AF,MA,Meknes
GMFO,medium_airport,Angads Airport,34.78720093,-1.923990011,AF,MA,Oujda
GMMA,medium_airport,Smara Airport,26.731987,-11.683655,AF,EH,Smara
GMMB,small_airport,Ben Slimane Airport,33.655399,-7.22145,AF,MA,Ben Slimane
GMMC,closed,Anfa Airport,33.55329895,-7.661389828,AF,MA,Casablanca
GMMD,small_airport,Beni Mellal Airport,32.401895,-6.315905,AF,MA,Beni Mellal
GMME,medium_airport,Rabat-Salé Airport,34.051498,-6.75152,AF,MA,Rabat
GMMF,closed,Sidi Ifni Airport,29.368889,-10.180278,AF,MA,Sidi Ifni
GMMH,medium_airport,Dakhla Airport,23.7183,-15.932,AF,EH,Dakhla
GMMI,medium_airport,Essaouira-Mogador Airport,31.397499,-9.68167,AF,MA,Essaouira
GMML,medium_airport,Hassan I Airport,27.142467,-13.224947,AF,EH,El Aaiún
GMMN,large_airport,Mohammed V International Airport,33.36750031,-7.589970112,AF,MA,Casablanca
GMMS,closed,Safi Airport,32.275414,-9.234266,AF,MA,Safi
GMMW,medium_airport,Nador International Airport,34.98880005,-3.028209925,AF,MA,Nador
GMMX,medium_airport,Menara Airport,31.60689926,-8.036299706,AF,MA,Marrakech
GMMY,medium_airport,Kenitra Air Base,34.298901,-6.59588,AF,MA,Kenitra
GMMZ,medium_airport,Ouarzazate Airport,30.93910027,-6.909430027,AF,MA,Ouarzazate
GMQ,medium_airport,Golog Maqin Airport,34.418066,100.301144,AS,CN,Golog
GMTA,medium_airport,Cherif Al Idrissi Airport,35.17710114,-3.839519978,AF,MA,Al Hoceima
GMTN,medium_airport,Saniat R'mel Airport,35.59429932,-5.320020199,AF,MA,Tétouan
GMTT,medium_airport,Tangier Ibn Battouta Airport,35.726898,-5.91689,AF,MA,Tangier
GNE,closed,Sint-Denijs-Westrem Airport,51.025956,3.688231,EU,BE,
GNU,small_airport,Goodnews Airport,59.11740112,-161.5769959,NA,US,Goodnews
GOBD,large_airport,Blaise Diagne International Airport,14.67,-17.073333,AF,SN,Dakar
GOC,small_airport,Gora Airstrip,-9.0021,148.2364,OC,PG,Gora
GODK,small_airport,Kolda North Airport,12.89850044,-14.96809959,AF,SN,Kolda
GOGG,medium_airport,Ziguinchor Airport,12.5556,-16.281799,AF,SN,Ziguinchor
GOGS,medium_airport,Cap Skirring Airport,12.39533,-16.748,AF,SN,Cap Skirring
GOOK,medium_airport,Kaolack Airport,14.14690018,-16.05130005,AF,SN,Kaolack
GOOY,medium_airport,Léopold Sédar Senghor International Airport,14.7397,-17.4902,AF,SN,Dakar
GOSM,medium_airport,Ouro Sogui Airport,15.5936,-13.3228,AF,SN,Ouro Sogui
GOSP,small_airport,Podor Airport,16.678155,-14.964957,AF,SN,Podor
GOSR,small_airport,Richard Toll Airport,16.437816,-15.656376,AF,SN,Richard Toll
GOSS,medium_airport,Saint Louis Airport,16.049814,-16.461039,AF,SN,Saint Louis
GOTB,medium_airport,Bakel Airport,14.84729958,-12.46829987,AF,SN,Bakel
GOTK,medium_airport,Kédougou Airport,12.57229996,-12.22029972,AF,SN,Kédougou
GOTS,small_airport,Simenti Airport,13.04679966,-13.29539967,AF,SN,Simenti
GOTT,medium_airport,Tambacounda Airport,13.73680019,-13.65310001,AF,SN,Tambacounda
GQNA,small_airport,Aioun el Atrouss Airport,16.7112999,-9.637880325,AF,MR,Aioun El Atrouss
GQNB,small_airport,Boutilimit Airport,17.53300095,-14.68299961,AF,MR,Boutilimit
GQNC,small_airport,Tichitt Airport,18.45000076,-9.517000198,AF,MR,Tichitt
GQND,small_airport,Tidjikja Airport,18.570101,-11.4235,AF,MR,Tidjikja
GQNE,small_airport,Abbaye Airport,16.63331413,-14.20000076,AF,MR,Boghe
GQNF,small_airport,Kiffa Airport,16.59,-11.4062,AF,MR,Kiffa
GQNH,small_airport,Timbedra Airport,16.233671,-8.163464,AF,MR,Timbedra
GQNI,small_airport,Néma Airport,16.622,-7.3166,AF,MR,Néma
GQNJ,small_airport,Akjoujt Airport,19.73301697,-14.38324928,AF,MR,Akjoujt
GQNK,small_airport,Kaédi Airport,16.1595,-13.5076,AF,MR,Kaédi
GQNL,small_airport,Letfotar Airport,17.75,-12.5,AF,MR,Moudjeria
GQNO,large_airport,Nouakchott–Oumtounsy International Airport,18.31,-15.9697222,AF,MR,Nouakchott
GQNS,small_airport,Sélibaby Airport,15.1796999,-12.20730019,AF,MR,Sélibaby
GQNT,small_airport,Tamchakett Airport,17.23157,-10.77923,AF,MR,Tamchakett
GQPA,medium_airport,Atar International Airport,20.5067997,-13.04319954,AF,MR,Atar
GQPF,small_airport,Fderik Airport,22.673551,-12.729262,AF,MR,Fderik
GQPP,medium_airport,Nouadhibou International Airport,20.93309975,-17.03000069,AF,MR,Nouadhibou
GQPZ,small_airport,Tazadit Airport,22.757345,-12.482228,AF,MR,Zouérate
GRC,small_airport,Grand Cess Airport,4.571,-8.2076,AF,LR,Grand Cess
GRH,closed,Garuahi Airport,-10.225149,150.487667,OC,PG,Garuahi
GSZ,small_airport,Granite Mountain Air Station,65.40209961,-161.2810059,NA,US,Granite Mountain
GT-0001,small_airport,Chiquimula Airport,14.83092,-89.520938,NA,GT,Chiquimula
GT-0002,small_airport,Dos Lagunas Airport,17.61240005,-89.68840027,NA,GT,Dos Lagunas
GT-0003,small_airport,El Naranjo Airport,14.106931,-90.817496,NA,GT,El Naranjo
GT-0004,small_airport,Paso Caballos Airport,17.26390076,-90.25630188,NA,GT,Paso Caballos
GT-0006,small_airport,El Petén Airport,17.22638893,-89.60500336,NA,GT,Tikal
GT-0007,small_airport,Uaxactun Airport,17.39388847,-89.63274384,NA,GT,Uaxactun
GT-PKJ,small_airport,Playa Grande Airport,15.99750042,-90.74169922,NA,GT,Playa Grande
GTZ,small_airport,Kirawira B Aerodrome,-2.160833,34.225556,AF,TZ,Grumeti Game Reserve
GUCY,medium_airport,Conakry International Airport,9.57689,-13.612,AF,GN,Conakry
GUE,small_airport,Guriaso (Keraso) Airport,-3.583167,141.5895,OC,PG,Guriaso
GUFA,small_airport,Fria Airport,10.3506,-13.5692,AF,GN,Fria
GUFH,small_airport,Faranah Airport,10.03549957,-10.76980019,AF,GN,Faranah
GUKU,small_airport,Kissidougou Airport,9.160559654,-10.12440014,AF,GN,Kissidougou
GULB,small_airport,Tata Airport,11.337512,-12.290869,AF,GN,Labé
GUMA,small_airport,Macenta Airport,8.481857,-9.525071,AF,GN,Macenta
GUNZ,small_airport,Nzérékoré Airport,7.810413,-8.702073,AF,GN,Nzérékoré
GUOK,small_airport,Boké Baralande Airport,10.9658,-14.2811,AF,GN,Boké
GUSB,small_airport,Sambailo Airport,12.575315,-13.363349,AF,GN,Koundara
GUSI,small_airport,Siguiri Airport,11.399833,-9.18841,AF,GN,Siguiri
GUXN,small_airport,Kankan Airport,10.448438,-9.228757,AF,GN,Kankan
GVAC,large_airport,Amílcar Cabral International Airport,16.7414,-22.9494,AF,CV,Espargos
GVAN,small_airport,Agostinho Neto Airport,17.20280075,-25.09059906,AF,CV,Ponta do Sol
GVBA,medium_airport,Rabil Airport,16.1364994,-22.88890076,AF,CV,Rabil
GVE,small_airport,Gordonsville Municipal Airport,38.15599823,-78.165802,NA,US,Gordonsville
GVMA,medium_airport,Maio Airport,15.1559,-23.21369934,AF,CV,Vila do Maio
GVMT,small_airport,Mosteiros Airport,15.04500008,-24.33919907,AF,CV,Vila do Mosteiros
GVNP,medium_airport,Praia International Airport,14.92450047,-23.49349976,AF,CV,Praia
GVSF,small_airport,São Filipe Airport,14.88500023,-24.47999954,AF,CV,São Filipe
GVSN,medium_airport,Preguiça Airport,16.588852,-24.284132,AF,CV,Preguiça
GVSV,medium_airport,São Pedro Airport,16.8332,-25.0553,AF,CV,São Pedro
GWN,closed,Gnarowein Airport,-6.555,146.248,OC,PG,Gnarowein
GY-BCG,small_airport,Bemichi Airport,7.640212,-58.961786,SA,GY,Kumaka
GY-BTO,small_airport,Botopasi Airport,4.217511094,-55.44705391,SA,SR,Botopasi
GY-DOE,small_airport,Djumu-Djomoe Airport,4.005712611,-55.48164368,SA,SR,Djumu-Djomoe
GY-LDO,small_airport,Ladouanie Airport,4.376108283,-55.40705681,SA,SR,Aurora
GY-WSO,small_airport,Washabo Airport,5.215277,-57.185302,SA,SR,Washabo
GZI,small_airport,Ghazni Airport,33.487853,68.525243,AS,AF,Ghazni
HAAB,large_airport,Addis Ababa Bole International Airport,8.97789,38.799301,AF,ET,Addis Ababa
HAAM,medium_airport,Arba Minch Airport,6.039390087,37.59049988,AF,ET,
HAAX,medium_airport,Axum Airport,14.14680004,38.77280045,AF,ET,
HABC,small_airport,Baco Airport,5.78287,36.562,AF,ET,Baco
HABD,medium_airport,Bahir Dar Airport,11.60809994,37.32160187,AF,ET,Bahir Dar
HABE,small_airport,Beica Airport,9.38639,34.5219,AF,ET,Beica
HADB,closed,Degah Bur Airport,8.234,43.5673,AF,ET,Degah Bur
HADC,small_airport,Combolcha Airport,11.08250046,39.71139908,AF,ET,Dessie
HADD,small_airport,Dembidollo Airport,8.553999901,34.85800171,AF,ET,Dembidollo
HADM,small_airport,Debra Marcos Airport,10.35000038,37.71699905,AF,ET,Debra Marcos
HADR,medium_airport,Aba Tenna Dejazmach Yilma International Airport,9.624699593,41.85419846,AF,ET,Dire Dawa
HADT,small_airport,Debre Tabor Airport,11.96700001,38,AF,ET,Debre Tabor
HAFN,small_airport,Fincha Airport,9.583000183,37.34999847,AF,ET,Fincha
HAGB,small_airport,Robe Airport,7.1160634,40.0463033,AF,ET,Goba
HAGH,small_airport,Ghinnir Airport,7.150000095,40.71699905,AF,ET,Ghinnir
HAGM,medium_airport,Gambella Airport,8.128760338,34.56309891,AF,ET,Gambela
HAGN,medium_airport,Gonder Airport,12.51990032,37.43399811,AF,ET,Gondar
HAGO,medium_airport,Gode Airport,5.935130119,43.57860184,AF,ET,Gode
HAGR,small_airport,Gore Airport,8.1614,35.5529,AF,ET,Gore
HAHM,medium_airport,Harar Meda Airport,8.7163,39.0059,AF,ET,Debre Zeyit
HAHU,small_airport,Humera Airport,14.283973,36.581369,AF,ET,Humera
HAJJ,medium_airport,Wilwal International Airport,9.3325,42.9121,AF,ET,Jijiga
HAJM,medium_airport,Jimma Airport,7.666090012,36.8166008,AF,ET,Jimma
HAKD,medium_airport,Kebri Dahar Airport,6.732577,44.241339,AF,ET,Kebri Dahar
HAKL,small_airport,Kelafo East Airport,5.657000065,44.34999847,AF,ET,Kelafo
HALA,medium_airport,Awasa Airport,7.095,38.398333,AF,ET,Awasa
HALL,small_airport,Lalibella Airport,11.97500038,38.97999954,AF,ET,Lalibela
HAMA,small_airport,Mekane Selam Airport,10.7254,38.7415,AF,ET,Mekane Selam
HAMK,medium_airport,Mekele Airport,13.4673996,39.53350067,AF,ET,
HAMM,small_airport,Metema Airport,12.93299961,36.16699982,AF,ET,Metema
HAMN,small_airport,Mendi Airport,9.767,35.099998,AF,ET,Mendi
HAMR,small_airport,Mui River Airport,5.8646,35.7485,AF,ET,Omo National Park
HAMT,small_airport,Mizan Teferi Airport,6.9571,35.5547,AF,ET,Mizan Teferi
HANG,small_airport,Negele Airport,5.2897,39.7023,AF,ET,Negele Borana
HANJ,small_airport,Nejjo Airport,9.55,35.466995,AF,ET,Nejo
HANK,small_airport,Nekemte Airport,9.050000191,36.59999847,AF,ET,Nekemte
HAPW,small_airport,Beles Airport,11.3126,36.4164,AF,ET,Pawe
HASD,small_airport,Soddu Airport,6.816999912,37.75,AF,ET,Soddu
HASK,small_airport,Shakiso Airport,5.6923,38.9764,AF,ET,Shakiso
HASM,small_airport,Semera Airport,11.7875,40.9915,AF,ET,Semera
HASO,medium_airport,Asosa Airport,10.01850033,34.5862999,AF,ET,Asosa
HATP,small_airport,Tippi Airport,7.2024,35.415,AF,ET,Tippi
HAWC,small_airport,Waca Airport,7.166999817,37.16699982,AF,ET,Waca
HAWR,small_airport,Warder Airport,6.9724,45.3334,AF,ET,Warder
HAY,small_airport,Haycock Airport,65.2009964,-161.1569977,NA,US,Haycock
HAZ,small_airport,Hatzfeldhaven Airport,-4.4033,145.2056,OC,PG,Hatzfeldhaven
HBBA,medium_airport,Bujumbura Melchior Ndadaye International Airport,-3.32402,29.318501,AF,BI,Bujumbura
HBBE,small_airport,Gitega Airport,-3.417209,29.911308,AF,BI,Gitega
HBBO,small_airport,Kirundo Airport,-2.544772,30.094575,AF,BI,Kirundo
HBQ,small_airport,Haibei Qilian Airport,38.012,100.644,AS,CN,Qilian
HBT,seaplane_base,Hambantota Seaplane Base,6.124043,81.103,AS,LK,Hambantota
HCMA,small_airport,Alula Airport,11.9582,50.748,AF,SO,Alula
HCMB,small_airport,Baidoa Airport,3.10192,43.627137,AF,SO,Baidoa
HCMC,small_airport,Candala Airport,11.494,49.9085,AF,SO,Candala
HCMD,small_airport,Bardera Airport,2.330195,42.311802,AF,SO,Bardera
HCME,small_airport,Eil Airport,8.104,49.82,AF,SO,Eyl
HCMF,small_airport,Bosaso / Bender Qassim International Airport,11.275235,49.139231,AF,SO,Bosaso
HCMG,small_airport,Gardo Airport,9.517000198,49.08300018,AF,SO,Gardo
HCMH,medium_airport,Egal International Airport,9.513207,44.082389,AF,SO,Hargeisa
HCMI,medium_airport,Berbera Airport,10.385035,44.936723,AF,SO,Berbera
HCMJ,small_airport,Lugh Ganane Airport,3.8124,42.5459,AF,SO,Luuq
HCMK,medium_airport,Kismayo Airport,-0.377353,42.459202,AF,SO,Kismayo
HCMM,medium_airport,Aden Adde International Airport,2.01444006,45.30469894,AF,SO,Mogadishu
HCMN,small_airport,Beledweyne Airport,4.766976,45.2388,AF,SO,Beledweyne
HCMO,small_airport,Hobyo Airport,5.358003,48.515281,AF,SO,Hobyo
HCMR,small_airport,Galcaio Airport,6.780829906,47.45470047,AF,SO,Galcaio
HCMS,small_airport,Iskushuban Airport,10.3,50.233002,AF,SO,Iskushuban
HCMU,small_airport,Erigavo Airport,10.64205055,47.38798141,AF,SO,Erigavo
HCMV,small_airport,Burao Airport,9.5275,45.5549,AF,SO,Burao
HCMW,small_airport,Garowe Airport,8.457942,48.567407,AF,SO,Garowe
HDAM,large_airport,Djibouti-Ambouli Airport,11.5473,43.1595,AF,DJ,Djibouti City
HDAS,small_airport,Ali-Sabieh Airport,11.146889,42.72,AF,DJ,Ali-Sabieh
HDMO,small_airport,Moucha Airport,11.72975,43.209559,AF,DJ,Moucha Island
HDOB,small_airport,Obock Airport,11.96700001,43.26699829,AF,DJ,Obock
HDTJ,small_airport,Tadjoura Airport,11.787037,42.917376,AF,DJ,Tadjoura
HE25,small_airport,El Minya Airport,28.10129929,30.7303009,AF,EG,Minya
HE40,small_airport,Sidi Barrani Airport,31.46660042,25.87800026,AF,EG,Sidi Barrani
HEAL,medium_airport,El Alamein International Airport,30.9245,28.461399,AF,EG,El Alamein
HEAR,medium_airport,El Arish International Airport,31.07329941,33.83580017,AS,EG,El Arish
HEAT,medium_airport,Asyut International Airport,27.050818,31.016309,AF,EG,Asyut
HEAX,closed,El Nuzha Airport,31.181681,29.94629,AF,EG,Alexandria
HEBA,medium_airport,Borj El Arab International Airport,30.93249,29.696437,AF,EG,Alexandria
HEBL,medium_airport,Abu Simbel Airport,22.37599945,31.61170006,AF,EG,Abu Simbel
HECA,large_airport,Cairo International Airport,30.12190056,31.40559959,AF,EG,Cairo
HECP,medium_airport,Capital International Airport,30.074293,31.84296,AF,EG,New Cairo
HEDK,small_airport,Dakhla Airport,25.4116,29.003099,AF,EG,Al Wahat Al Dakhla
HEGN,large_airport,Hurghada International Airport,27.180325,33.807292,AF,EG,Hurghada
HEGR,medium_airport,El Gora Airport,31.072783,34.13229,AS,EG,El Gora
HEKG,small_airport,El Kharga Airport,25.47360039,30.59070015,AF,EG,
HELX,medium_airport,Luxor International Airport,25.674629,32.700012,AF,EG,Luxor
HEMA,medium_airport,Marsa Alam International Airport,25.5571003,34.58369827,AF,EG,Marsa Alam
HEMM,medium_airport,Marsa Matruh Airport,31.325399,27.221701,AF,EG,Marsa Matruh
HEO,small_airport,Haelogo Airport,-9.13658,147.598434,OC,PG,Haelogo
HEOW,small_airport,Sharq El Owainat International Airport,22.5853,28.715372,AF,EG,Sharq El Owainat
HEPS,medium_airport,Port Said International Airport,31.2794,32.240002,AF,EG,Port Said
HESC,medium_airport,Saint Catherine International Airport,28.682729,34.060503,AS,EG,Saint Catherine
HESG,medium_airport,Suhaj Mubarak International Airport,26.339115,31.737624,AF,EG,Suhaj
HESH,large_airport,Sharm El Sheikh International Airport,27.977301,34.395,AS,EG,Sharm el-Sheikh
HESN,medium_airport,Aswan International Airport,23.96439934,32.81999969,AF,EG,Aswan
HESW,small_airport,Siwa Oasis North Airport,29.345621,25.505762,AF,EG,Siwa
HESX,medium_airport,Sphinx International Airport,30.108148,30.89569,AF,EG,Giza
HETB,medium_airport,Taba International Airport,29.587799,34.778099,AS,EG,Taba
HETR,small_airport,El Tor Airport,28.209,33.6455,AS,EG,El Tor
HEY,heliport,Hanchey Army (Fort Rucker) Heliport,31.34600067,-85.65429688,NA,US,Fort Rucker Ozark
HGT,heliport,Tusi (Hunter Liggett) Army Heliport,35.9935,-121.237,NA,US,Jolon
HHAS,medium_airport,Asmara International Airport,15.29189968,38.91070175,AF,ER,Asmara
HHMS,medium_airport,Massawa International Airport,15.67000008,39.37009811,AF,ER,Massawa
HHSB,medium_airport,Assab International Airport,13.07180023,42.64500046,AF,ER,Asab
HHTS,small_airport,Tessenei Airport,15.104322,36.681711,AF,ER,Tessenei
HI01,small_airport,Princeville Airport,22.209313,-159.44515,OC,US,Hanalei
HI07,heliport,Waikoloa Heliport,19.920546,-155.860628,OC,US,Waikoloa Village
HIA,medium_airport,Huai'an Lianshui International Airport,33.790833,119.125,AS,CN,Huai'an
HIL,small_airport,Shilavo Airport,6.077545,44.763736,AF,ET,Shilavo
HJJJ,large_airport,Juba International Airport,4.87201,31.601101,AF,SS,Juba
HKAM,medium_airport,Amboseli Airport,-2.645050049,37.25310135,AF,KE,Amboseli National Park
HKB,small_airport,Healy Lake Airport,63.9958,-144.6926,NA,US,Healy Lake
HKEL,medium_airport,Eldoret International Airport,0.404457986,35.23889923,AF,KE,Eldoret
HKES,small_airport,Eliye Springs Airport,3.216670036,35.96670151,AF,KE,Eliye Springs
HKFG,small_airport,Kalokol Airport,3.49161,35.836777,AF,KE,Kalokol
HKGA,small_airport,Garissa Airport,-0.46350801,39.64830017,AF,KE,Garissa
HKHO,small_airport,Hola Airport,-1.521999955,40.00400162,AF,KE,Hola
HKJK,large_airport,Jomo Kenyatta International Airport,-1.319239974,36.92779922,AF,KE,Nairobi
HKKE,small_airport,Keekorok Airport,-1.586345,35.257455,AF,KE,Keekorok
HKKG,small_airport,Kakamega Airport,0.271342009,34.78730011,AF,KE,Kakamega
HKKI,medium_airport,Kisumu Airport,-0.086139001,34.72890091,AF,KE,Kisumu
HKKL,small_airport,Kilaguni Airport,-2.910609961,38.06520081,AF,KE,Kilaguni
HKKR,small_airport,Kericho Airport,-0.3899,35.242093,AF,KE,Kericho
HKKT,medium_airport,Kitale Airport,0.971988976,34.95859909,AF,KE,Kitale
HKLK,medium_airport,Lokichoggio Airport,4.204120159,34.34820175,AF,KE,Lokichoggio
HKLO,medium_airport,Lodwar Airport,3.121969938,35.6086998,AF,KE,Lodwar
HKLU,medium_airport,Manda Airport,-2.252431,40.912892,AF,KE,Lamu
HKLY,small_airport,Loyengalani Airport,2.75,36.71699905,AF,KE,Loyengalani
HKMA,small_airport,Mandera Airport,3.933000088,41.84999847,AF,KE,Mandera
HKMB,small_airport,Marsabit Airport,2.344254,37.999996,AF,KE,Marsabit
HKMK,small_airport,Mulika Lodge Airport,0.165083,38.195141,AF,KE,Meru-Kinna
HKML,medium_airport,Malindi Airport,-3.229310036,40.10169983,AF,KE,Malindi
HKMO,large_airport,Moi International Airport,-4.03483,39.5942,AF,KE,Mombasa
HKMS,medium_airport,Mara Serena Lodge Airstrip,-1.406111,35.008057,AF,KE,Masai Mara
HKMY,small_airport,Moyale Airport,3.46972,39.101398,AF,KE,Moyale (Lower)
HKNI,small_airport,Nyeri Airport,-0.364414006,36.97848511,AF,KE,Nyeri
HKNK,small_airport,Nakuru Airport,-0.298067,36.159302,AF,KE,Nakuru
HKNW,medium_airport,Nairobi Wilson Airport,-1.321720004,36.81480026,AF,KE,Nairobi
HKNY,medium_airport,Nanyuki Airport,-0.062399,37.041008,AF,KE,Nanyuki
HKSB,small_airport,Samburu Airport,0.534069,37.531991,AF,KE,Samburu
HKUK,small_airport,Ukunda Airstrip,-4.29333,39.571098,AF,KE,Ukunda
HKWJ,medium_airport,Wajir Airport,1.73324,40.091599,AF,KE,Wajir
HLGD,medium_airport,Gardabya Airport,31.06349945,16.59499931,AF,LY,Sirt
HLGT,medium_airport,Ghat Airport,25.14559937,10.14260006,AF,LY,Ghat
HLKF,medium_airport,Kufra Airport,24.17869949,23.31399918,AF,LY,Kufra
HLLB,medium_airport,Benina International Airport,32.09680176,20.26950073,AF,LY,Benghazi
HLLM,medium_airport,Mitiga Airport,32.89410019,13.27600002,AF,LY,Tripoli
HLLQ,medium_airport,Al Abraq International Airport,32.7887,21.9643,AF,LY,Al Bayda'
HLLS,medium_airport,Sabha Airport,26.98699951,14.47249985,AF,LY,Sabha
HLLT,large_airport,Tripoli International Airport,32.663502,13.159,AF,LY,Tripoli
HLMB,medium_airport,Marsa Brega Airport,30.37809944,19.57640076,AF,LY,
HLNR,small_airport,Nafurah 1 Airport,29.2132,21.5924,AF,LY,Nafurah 1
HLON,small_airport,Hon Airport,29.1101,15.9656,AF,LY,
HLTD,medium_airport,Ghadames East Airport,30.15169907,9.715310097,AF,LY,Ghadames
HLTQ,small_airport,Gamal Abdel Nasser Airport,31.861,23.907,AF,LY,Tobruk
HLZN,small_airport,Alzintan Airport,31.774878,12.25006,AF,LY,Zintan
HLZW,small_airport,Zwara Airport,32.952301,12.0155,AF,LY,Zuwara
HN-MUG,small_airport,Erandique Airport,14.235833,-88.437225,NA,HN,Erandique
HOO,small_airport,Nhon Co Airfield,11.9787,107.5638,AS,VN,Đăk R'Lấp
HRC,small_airport,Sary Su Airport,48.3974,70.1915,AS,KZ,Zhayrem
HRYG,medium_airport,Gisenyi Airport,-1.67719996,29.25889969,AF,RW,Gisenyi
HRYI,small_airport,Butare Airport,-2.595829964,29.73670006,AF,RW,Butare
HRYR,large_airport,Kigali International Airport,-1.96863,30.1395,AF,RW,Kigali
HRYU,small_airport,Ruhengeri Airport,-1.496873,29.631343,AF,RW,Ruhengeri
HRZA,medium_airport,Kamembe Airport,-2.462239981,28.90789986,AF,RW,Kamembe
HSAT,small_airport,Atbara Airport,17.71034431,34.05701828,AF,SD,Atbara
HSDB,small_airport,El Debba Airport,18.0146,30.9595,AF,SD,El Debba
HSDN,medium_airport,Dongola Airport,19.15390015,30.43009949,AF,SD,Dongola
HSDZ,small_airport,Damazin Airport,11.7859,34.3367,AF,SD,Ad Damazin
HSFS,medium_airport,El Fasher Airport,13.61489964,25.32460022,AF,SD,El Fasher
HSGF,closed,Azaza Airport,14.121428,35.311861,AF,SD,Al Qadarif
HSGG,small_airport,Galegu Airport,12.53299999,35.06700134,AF,SD,Dinder
HSGN,small_airport,Geneina Airport,13.481882,22.467119,AF,SD,Geneina
HSHG,small_airport,Heglig Airport,9.994933,29.397718,AF,SD,Heglig Oilfield
HSJ,small_airport,Zhengzhou Shangjie Airport,34.842153,113.273983,AS,CN,Zhengzhou
HSKA,medium_airport,Kassala Airport,15.38749981,36.3288002,AF,SD,Kassala
HSKG,small_airport,Khashm El Girba Airport,14.92500019,35.87799835,AF,SD,Khashm El Girba
HSKI,closed,Kosti Airport,13.183,32.733002,AF,SD,Rabak
HSLI,small_airport,Kadugli Airport,11.13799953,29.7010994,AF,SD,Kadugli
HSMK,small_airport,Rumbek Airport,6.831074,29.669073,AF,SS,Rumbek
HSMN,medium_airport,Merowe New Airport,18.44333333,31.84333333,AF,SD,Merowe
HSNH,small_airport,En Nahud Airport,12.66699982,28.33300018,AF,SD,En Nahud
HSNN,medium_airport,Nyala Airport,12.0535,24.9562,AF,SD,Nyala
HSNW,small_airport,New Halfa Airport,15.3556,35.727798,AF,SD,New Halfa
HSOB,medium_airport,El Obeid Airport,13.15320015,30.23270035,AF,SD,Al-Ubayyid
HSPN,medium_airport,Port Sudan New International Airport,19.43359947,37.23410034,AF,SD,Port Sudan
HSSK,large_airport,Khartoum International Airport,15.5895,32.5532,AF,SD,Khartoum
HSSM,medium_airport,Malakal Airport,9.55897,31.652201,AF,SS,Malakal
HSSW,small_airport,Wadi Halfa Airport,21.802698,31.521578,AF,SD,Wadi Halfa
HSWD,small_airport,Wad Medani Airport,14.295633,33.547271,AF,SD,Wad Medani
HSWW,medium_airport,Wau Airport,7.72583,27.975,AF,SS,Wau
HSZA,small_airport,Zalingei Airport,12.9437,23.5631,AF,SD,Zalingei
HTAR,medium_airport,Arusha Airport,-3.367789984,36.63330078,AF,TZ,Arusha
HTBU,small_airport,Bukoba Airport,-1.332,31.8212,AF,TZ,Bukoba
HTDA,large_airport,Julius Nyerere International Airport,-6.87811,39.202599,AF,TZ,Dar es Salaam
HTDO,medium_airport,Dodoma Airport,-6.17044,35.752602,AF,TZ,Dodoma
HTGW,medium_airport,Songwe Airport,-8.919942,33.273981,AF,TZ,Mbeya
HTIR,medium_airport,Iringa Airport,-7.668630123,35.7521019,AF,TZ,Nduli
HTKA,small_airport,Kigoma Airport,-4.8862,29.6709,AF,TZ,Kigoma
HTKI,small_airport,Kilwa Airport,-8.91123,39.508619,AF,TZ,Kilwa Masoko
HTKJ,medium_airport,Kilimanjaro International Airport,-3.42941,37.074501,AF,TZ,Arusha
HTLI,small_airport,Lindi Airport,-9.851005,39.75911,AF,TZ,Lindi
HTLM,medium_airport,Lake Manyara Airport,-3.37631011,35.81829834,AF,TZ,Lake Manyara National Park
HTM,small_airport,Khatgal Airport,50.435988,100.139532,AS,MN,Hatgal
HTMA,small_airport,Mafia Airport,-7.917478,39.668502,AF,TZ,Kilindoni
HTMD,small_airport,Mwadui Airport,-3.521332,33.615542,AF,TZ,Mwadui
HTMI,small_airport,Masasi Airport,-10.7329998,38.76699829,AF,TZ,Masasi
HTMP,small_airport,Mpanda Airport,-6.355374,31.084116,AF,TZ,Mpanda
HTMS,small_airport,Moshi Airport,-3.363329887,37.32690048,AF,TZ,Moshi
HTMT,medium_airport,Mtwara Airport,-10.336204,40.181997,AF,TZ,Mtwara
HTMU,small_airport,Musoma Airport,-1.503,33.8021,AF,TZ,Musoma
HTMW,medium_airport,Mwanza Airport,-2.444489956,32.93270111,AF,TZ,Mwanza
HTNA,small_airport,Nachingwea Airport,-10.35750008,38.77920151,AF,TZ,Nachingwea
HTNJ,small_airport,Njombe Airport,-9.350000381,34.79999924,AF,TZ,Njombe
